Store Number,City,Transaction_Count,Total_Revenue,Total_Bottles_Sold,Average_Transaction_Value,Average_Bottles_Per_Transaction,Average_Bottle_Retail,Premium_Product_Share,Unique_Products,Unique_Categories,Cluster,Cluster_Name,PCA1,PCA2
3841,DUBUQUE,55,2846.9500000000003,390,51.762727272727275,7.090909090909091,12.2,0.10909090909090909,52,31,3,Balanced High-Performing Stores,1.4820528714113854,-1.6988849641338397
3842,BANCROFT,128,16596.61,1066,129.661015625,8.328125,17.0853125,0.28125,108,41,2,Large High-Volume Stores,3.826272277439359,-0.6447318499890092
3845,OTHO,5,667.08,114,133.416,22.8,7.816,0.0,5,3,1,Standard Neighbourhood Stores,-2.356655645023066,-0.256934305857202
3847,WATERLOO,11,1873.1200000000001,398,170.28363636363636,36.18181818181818,7.393636363636364,0.0,11,6,1,Standard Neighbourhood Stores,-0.6145256119070464,0.2717440572090068
3849,DYERSVILLE,36,3353.61,204,93.15583333333333,5.666666666666667,16.038888888888888,0.2222222222222222,36,22,3,Balanced High-Performing Stores,0.7780397817861857,-0.6396737478580486
3853,DAVENPORT,20,1540.3,235,77.015,11.75,9.1795,0.1,18,11,1,Standard Neighbourhood Stores,-0.5159367490364283,-1.0758301246631663
3855,STORM LAKE,34,1398.06,119,41.11941176470588,3.5,12.813235294117646,0.11764705882352941,33,21,3,Balanced High-Performing Stores,-0.023956851035396878,-1.5805000069912214
3857,WAUKON,106,13761.42,904,129.82471698113207,8.528301886792454,16.375188679245284,0.24528301886792453,89,34,2,Large High-Volume Stores,3.2450132629386728,-0.6713916960710886
3858,DAVENPORT,78,5659.01,564,72.55141025641026,7.230769230769231,13.414102564102564,0.14102564102564102,69,31,3,Balanced High-Performing Stores,2.2078579535281713,-1.47769602568294
3859,INDEPENDENCE,42,10410.96,750,247.87999999999997,17.857142857142858,15.419285714285715,0.19047619047619047,36,20,3,Balanced High-Performing Stores,1.9527106175664102,0.5030429293734613
3866,AMES,19,3731.16,246,196.37684210526314,12.947368421052632,15.65684210526316,0.21052631578947367,19,15,3,Balanced High-Performing Stores,0.2685044281534483,0.39300814530617684
3868,MARION,138,24283.84,1508,175.96985507246376,10.927536231884059,17.59565217391304,0.2463768115942029,107,36,2,Large High-Volume Stores,4.007218748242505,-0.33227808056004515
3869,CORALVILLE,245,12164.73,774,49.65195918367347,3.159183673469388,17.63069387755102,0.30612244897959184,217,50,2,Large High-Volume Stores,4.3946968811109866,-1.4645566142805186
3870,ALTOONA,30,4933.2,270,164.44,9.0,20.567999999999998,0.4,28,17,3,Balanced High-Performing Stores,0.9327745670210545,0.944032808063042
3871,WEST DES MOINES,31,5604.3,288,180.78387096774193,9.290322580645162,20.82,0.5161290322580645,30,21,3,Balanced High-Performing Stores,1.2932041509814127,1.382147960612894
3872,DUBUQUE,19,3936.12,204,207.16421052631577,10.736842105263158,19.88157894736842,0.42105263157894735,18,12,0,Premium Retail Stores,0.25629867852961297,1.4328373101484202
3873,CORALVILLE,39,7577.0,407,194.28205128205127,10.435897435897436,21.35948717948718,0.4358974358974359,34,21,3,Balanced High-Performing Stores,1.666792058344584,1.2194972694025528
3876,MANSON,15,1360.3899999999999,95,90.69266666666665,6.333333333333333,13.652,0.26666666666666666,14,13,1,Standard Neighbourhood Stores,-0.9338798901663011,-0.28356128067569303
3877,DES MOINES,48,8415.3,516,175.31875,10.75,18.149375,0.4166666666666667,40,21,3,Balanced High-Performing Stores,1.8891747675955182,0.7661104515176927
3878,CEDAR FALLS,11,1488.3000000000002,126,135.3,11.454545454545455,14.42818181818182,0.2727272727272727,11,8,1,Standard Neighbourhood Stores,-1.0899834203655672,0.39006675062208435
3879,SIOUX CITY,44,8098.22,419,184.05045454545456,9.522727272727273,21.77409090909091,0.5681818181818182,38,25,3,Balanced High-Performing Stores,2.0154727751219736,1.5259561119703504
3880,COUNCIL BLUFFS,29,4929.18,277,169.97172413793103,9.551724137931034,23.14103448275862,0.3448275862068966,27,17,3,Balanced High-Performing Stores,0.9141870244315032,1.028526906983822
3881,MARSHALLTOWN,94,20210.73,989,215.0077659574468,10.52127659574468,24.842340425531912,0.5212765957446809,74,31,2,Large High-Volume Stores,3.562671380054722,1.5161895490987685
3882,DAVENPORT,31,2045.1699999999998,294,65.97322580645161,9.483870967741936,12.03225806451613,0.0967741935483871,22,14,3,Balanced High-Performing Stores,0.04215036653619387,-1.145252943622191
3885,INDEPENDENCE,6,230.60999999999999,23,38.434999999999995,3.8333333333333335,13.126666666666665,0.16666666666666666,6,5,1,Standard Neighbourhood Stores,-3.2552833211275045,-0.7030212208330303
3886,ANAMOSA,55,10943.039999999999,612,198.96436363636363,11.127272727272727,18.62127272727273,0.36363636363636365,48,20,3,Balanced High-Performing Stores,2.156835504396357,0.7145941867712872
3888,GRINNELL,42,8942.7,534,212.92142857142858,12.714285714285714,16.98761904761905,0.2857142857142857,37,23,3,Balanced High-Performing Stores,1.8750930240865156,0.5060723850047928
3889,WAVERLY,63,11420.94,696,181.28476190476192,11.047619047619047,17.309841269841268,0.2857142857142857,48,24,3,Balanced High-Performing Stores,2.337047106992171,0.195339661252941
3890,CEDAR RAPIDS,127,5263.53,861,41.445118110236216,6.7795275590551185,10.107716535433072,0.08661417322834646,97,27,3,Balanced High-Performing Stores,2.4487232209360124,-2.190031235744604
3891,EMMETSBURG,5,482.4,25,96.47999999999999,5.0,23.826,0.6,4,4,0,Premium Retail Stores,-2.747267092078978,2.0604452201424284
3894,CEDAR RAPIDS,23,1023.47,197,44.498695652173915,8.565217391304348,7.678260869565217,0.08695652173913043,21,10,1,Standard Neighbourhood Stores,-0.7347707587318374,-1.590248739624028
3896,IOWA CITY,87,5601.17,1119,64.38126436781609,12.862068965517242,8.419310344827586,0.05747126436781609,68,22,3,Balanced High-Performing Stores,2.1130566939942743,-1.8466029849113548
3899,WEST DES MOINES,134,24869.88,1667,185.5961194029851,12.440298507462687,16.10268656716418,0.19402985074626866,107,36,2,Large High-Volume Stores,4.018527813296046,-0.5090490522199351
3901,FORT DODGE,14,2256.24,122,161.16,8.714285714285714,20.19214285714286,0.35714285714285715,13,13,0,Premium Retail Stores,-0.4822088113593389,1.0163375842632427
3906,BURLINGTON,11,252.53,51,22.957272727272727,4.636363636363637,7.654545454545455,0.09090909090909091,10,9,1,Standard Neighbourhood Stores,-2.4609429318060876,-1.6541363127370428
3907,MUSCATINE,80,2761.69,401,34.521125,5.0125,8.679,0.0625,64,26,3,Balanced High-Performing Stores,1.449392302236637,-2.358305243664593
3908,FORT MADISON,19,2568.6,192,135.18947368421053,10.105263157894736,13.085263157894737,0.10526315789473684,16,13,1,Standard Neighbourhood Stores,-0.3047860510788906,-0.5366539815372627
3909,MELCHER-DALLAS,36,6243.33,343,173.42583333333334,9.527777777777779,18.825277777777778,0.3888888888888889,31,21,3,Balanced High-Performing Stores,1.3666344277059268,0.7437235208947227
3910,RIVERSIDE,22,5657.46,237,257.15727272727275,10.772727272727273,27.476363636363637,0.5909090909090909,19,14,0,Premium Retail Stores,0.8501774743704579,2.7977861261193944
3911,WILLIAMSBURG,12,512.43,46,42.70249999999999,3.8333333333333335,11.974166666666667,0.16666666666666666,12,11,1,Standard Neighbourhood Stores,-1.9483116003334655,-1.0363943057058966
3912,CEDAR RAPIDS,102,3898.55,738,38.221078431372554,7.235294117647059,10.255490196078432,0.12745098039215685,79,29,3,Balanced High-Performing Stores,2.194016678070653,-1.9943671240860603
3915,SAC CITY,10,515.58,42,51.55800000000001,4.2,13.009,0.3,9,8,1,Standard Neighbourhood Stores,-2.17153944431126,-0.3359453694719842
3916,OTTUMWA,79,2941.79,443,37.237848101265826,5.6075949367088604,9.522151898734178,0.06329113924050633,63,29,3,Balanced High-Performing Stores,1.6233629643519285,-2.275669415111444
3917,DAVENPORT,128,9232.61,1241,72.129765625,9.6953125,10.959453125,0.09375,104,29,3,Balanced High-Performing Stores,2.976065610792896,-1.8387693791643138
3918,DAVENPORT,58,3080.97,540,53.1201724137931,9.310344827586206,9.375344827586206,0.06896551724137931,47,20,3,Balanced High-Performing Stores,1.1789129089895296,-1.8127503581780227
3920,CLINTON,122,5386.83,565,44.15434426229508,4.631147540983607,13.79811475409836,0.16393442622950818,100,32,3,Balanced High-Performing Stores,2.548130830277672,-1.7735861157320012
3925,NORTH LIBERTY,25,3491.19,232,139.6476,9.28,14.8452,0.12,24,15,3,Balanced High-Performing Stores,0.26697124101381187,-0.4903462200904287
3926,IOWA CITY,95,18918.01,1546,199.13694736842103,16.273684210526316,14.079263157894736,0.21052631578947367,86,29,2,Large High-Volume Stores,3.432957738902787,-0.20504677114569952
3928,NORTH LIBERTY,98,4185.76,589,42.71183673469388,6.010204081632653,11.399183673469386,0.11224489795918367,81,28,3,Balanced High-Performing Stores,2.089671828614437,-1.9724198813455873
3929,WATERLOO,6,336.23,43,56.038333333333334,7.166666666666667,12.99,0.16666666666666666,6,5,1,Standard Neighbourhood Stores,-2.841135381075816,-0.4676555920274605
3930,ST LUCAS,29,5610.52,248,193.46620689655174,8.551724137931034,24.002758620689658,0.4827586206896552,20,14,0,Premium Retail Stores,0.7962032121785243,1.7106988473227098
3932,MAPLETON,122,8615.25,588,70.61680327868852,4.819672131147541,15.682213114754099,0.23770491803278687,108,38,2,Large High-Volume Stores,3.0874710306514292,-1.3112072568139257
3934,MAQUOKETA,64,13447.8,840,210.121875,13.125,16.40953125,0.203125,48,25,3,Balanced High-Performing Stores,2.50382538148034,0.062064051144304626
3942,TOLEDO,145,13336.210000000001,967,91.97386206896553,6.6689655172413795,14.742,0.18620689655172415,130,47,2,Large High-Volume Stores,3.9188763030972016,-1.5318514949235358
3943,NEVADA,123,5591.99,628,45.46333333333333,5.105691056910569,11.56479674796748,0.11382113821138211,94,34,3,Balanced High-Performing Stores,2.6001403553318365,-2.1078637003502374
3944,DUBUQUE,75,52984.73,3155,706.4630666666667,42.06666666666667,20.011599999999998,0.4266666666666667,60,33,2,Large High-Volume Stores,5.045620930034192,4.573714657237364
3947,BROOKLYN,25,1707.62,134,68.3048,5.36,14.065199999999999,0.24,24,17,3,Balanced High-Performing Stores,-0.18176115633649892,-0.6995170863142626
3949,PELLA,42,7264.5599999999995,432,172.96571428571428,10.285714285714286,17.988333333333333,0.3333333333333333,36,27,3,Balanced High-Performing Stores,1.8200086934302757,0.4058498912049539
3950,STATE CENTER,22,497.43,55,22.610454545454544,2.5,8.826818181818181,0.0,20,13,1,Standard Neighbourhood Stores,-1.5262922716072844,-2.2129405595383367
3952,BETTENDORF,260,82666.96,4775,317.9498461538462,18.365384615384617,20.514499999999998,0.4269230769230769,155,45,2,Large High-Volume Stores,6.049933567683334,1.2567378183867897
3957,EDGEWOOD,16,884.94,78,55.30875,4.875,11.9925,0.1875,15,7,1,Standard Neighbourhood Stores,-1.4494270711277624,-0.8778505358832496
3959,DUBUQUE,39,2218.79,238,56.892051282051284,6.102564102564102,11.13205128205128,0.07692307692307693,39,20,3,Balanced High-Performing Stores,0.4984570832934552,-1.6875202258076862
3962,HARLAN,19,889.49,81,46.81526315789474,4.2631578947368425,10.664736842105263,0.05263157894736842,17,9,1,Standard Neighbourhood Stores,-1.352088996181332,-1.5781758232365235
3963,COUNCIL BLUFFS,69,3801.14,430,55.08898550724638,6.231884057971015,9.961594202898551,0.057971014492753624,54,24,3,Balanced High-Performing Stores,1.4252048638958235,-2.030066336662278
3964,SIOUX RAPIDS,44,2592.11,161,58.91159090909091,3.659090909090909,16.398636363636363,0.22727272727272727,36,22,3,Balanced High-Performing Stores,0.6274179358731359,-0.8822194601959638
3968,MONROE,6,290.82,30,48.47,5.0,11.780000000000001,0.0,6,5,1,Standard Neighbourhood Stores,-3.1731385974350865,-1.2661076585804076
3970,NEVADA,22,1812.6899999999998,105,82.395,4.7727272727272725,18.298181818181817,0.3181818181818182,22,16,0,Premium Retail Stores,-0.27336656930785036,-0.007517076295985199
3972,HUBBARD,9,295.48,26,32.83111111111111,2.888888888888889,12.016666666666667,0.1111111111111111,9,9,1,Standard Neighbourhood Stores,-2.7186876745947695,-1.2110500711909158
3973,AMES,67,8725.94,862,130.2379104477612,12.865671641791044,17.037462686567164,0.22388059701492538,51,31,3,Balanced High-Performing Stores,2.536562558351836,-0.2887249280161761
3976,NORTH ENGLISH,6,177.85,14,29.641666666666666,2.3333333333333335,12.515,0.16666666666666666,6,6,1,Standard Neighbourhood Stores,-3.5186967182360056,-0.8798631947206734
3980,IOWA CITY,116,20388.66,1416,175.76431034482758,12.206896551724139,14.99405172413793,0.1896551724137931,93,32,2,Large High-Volume Stores,3.585360014935725,-0.5787894191042627
3981,SIOUX CENTER,79,14364.36,837,181.8273417721519,10.594936708860759,18.647974683544305,0.31645569620253167,63,25,3,Balanced High-Performing Stores,2.775617632437712,0.29823766598778617
3986,SIOUX CITY,44,3901.3199999999997,226,88.66636363636363,5.136363636363637,17.017045454545453,0.3181818181818182,44,22,3,Balanced High-Performing Stores,1.1077196076556062,-0.34542615470578253
3987,ALGONA,55,9474.24,734,172.2589090909091,13.345454545454546,16.136363636363637,0.3090909090909091,50,26,3,Balanced High-Performing Stores,2.3352430725326485,0.23400197558475563
3989,CHEROKEE,25,2728.4700000000003,272,109.1388,10.88,12.2212,0.08,22,15,3,Balanced High-Performing Stores,0.12248522286962665,-0.8920363027656621
3990,OSKALOOSA,197,14635.94,1133,74.2941116751269,5.751269035532995,17.121472081218272,0.27918781725888325,177,49,2,Large High-Volume Stores,4.411472482001348,-1.2758569441176875
3993,WATERLOO,132,17625.68,1947,133.5278787878788,14.75,15.506515151515151,0.21212121212121213,110,36,2,Large High-Volume Stores,3.91910598728082,-0.6330337006753312
3994,ARNOLDS PARK,22,1827.36,139,83.06181818181818,6.318181818181818,13.72409090909091,0.18181818181818182,22,13,1,Standard Neighbourhood Stores,-0.39374319706577915,-0.7271221085351212
3995,CEDAR FALLS,35,6432.43,488,183.7837142857143,13.942857142857143,16.811714285714285,0.3142857142857143,30,25,3,Balanced High-Performing Stores,1.6140403052242196,0.5489259947686641
3997,OSCEOLA,27,4101.42,267,151.90444444444444,9.88888888888889,15.259629629629629,0.14814814814814814,26,15,3,Balanced High-Performing Stores,0.48913226069175814,-0.29977627371699084
4000,WOODBINE,65,2991.1,233,46.01692307692308,3.5846153846153848,11.803230769230769,0.03076923076923077,53,24,3,Balanced High-Performing Stores,1.0415720927345902,-2.1293935723651036
4001,CARROLL,56,10360.619999999999,576,185.0110714285714,10.285714285714286,18.508035714285715,0.32142857142857145,45,23,3,Balanced High-Performing Stores,2.1476599203853626,0.4327827174001566
4004,AMES,113,21385.62,1376,189.25327433628317,12.176991150442477,17.570176991150444,0.3008849557522124,98,31,2,Large High-Volume Stores,3.682535356955026,0.07120984188783541
4005,LANSING,21,441.76,39,21.036190476190477,1.8571428571428572,11.146190476190476,0.047619047619047616,20,14,1,Standard Neighbourhood Stores,-1.6314685974253529,-1.9077070354258476
4006,LARCHWOOD,26,5205.92,301,200.2276923076923,11.576923076923077,17.958076923076923,0.23076923076923078,23,17,3,Balanced High-Performing Stores,0.7800683774318418,0.5030596391013509
4007,OSSIAN,11,660.88,47,60.08,4.2727272727272725,14.013636363636364,0.09090909090909091,9,7,1,Standard Neighbourhood Stores,-2.1514065721213234,-0.9116766268898467
4008,ANTHON,24,1418.65,94,59.11041666666667,3.9166666666666665,15.987083333333333,0.25,20,15,1,Standard Neighbourhood Stores,-0.5492513494785853,-0.5630622912902958
4010,GLENWOOD,5,576.6,48,115.32000000000001,9.6,12.48,0.0,5,4,1,Standard Neighbourhood Stores,-2.794282662277457,-0.604747242069638
4011,ALBIA,62,9572.02,604,154.38741935483873,9.741935483870968,17.27225806451613,0.3064516129032258,52,24,3,Balanced High-Performing Stores,2.215824752478444,0.06370725372641511
4012,DES MOINES,31,2069.94,284,66.77225806451614,9.161290322580646,11.20516129032258,0.0967741935483871,29,18,3,Balanced High-Performing Stores,0.29085846987806663,-1.3168895325389354
4013,TIPTON,32,3730.68,288,116.58375,9.0,14.190312500000001,0.15625,25,10,3,Balanced High-Performing Stores,0.29729333375161593,-0.5251261394019286
4014,DENISON,61,8457.48,634,138.6472131147541,10.39344262295082,14.145901639344261,0.14754098360655737,51,26,3,Balanced High-Performing Stores,2.0983361935773983,-0.7851033514660679
4015,AMES,67,11501.5,738,171.66417910447763,11.014925373134329,16.098358208955222,0.26865671641791045,56,27,3,Balanced High-Performing Stores,2.530730702779615,-0.07645101712056614
4016,CONRAD,7,531.28,33,75.89714285714285,4.714285714285714,17.158571428571427,0.42857142857142855,7,5,0,Premium Retail Stores,-2.4392498315813422,0.6971162887709048
4018,GLADBROOK,6,726.88,52,121.14666666666666,8.666666666666666,13.223333333333334,0.3333333333333333,6,6,1,Standard Neighbourhood Stores,-2.2501703641620696,0.4905304720915526
4019,MANCHESTER,54,10675.8,642,197.7,11.88888888888889,17.815,0.3333333333333333,46,21,3,Balanced High-Performing Stores,2.1528818179671085,0.5756832193369085
4021,FAIRFIELD,64,11720.7,807,183.1359375,12.609375,15.36703125,0.234375,54,26,3,Balanced High-Performing Stores,2.4988815932867747,-0.09814632197342492
4023,BOONE,67,11525.94,714,172.02895522388062,10.656716417910447,16.551492537313433,0.23880597014925373,49,21,3,Balanced High-Performing Stores,2.223811102687609,-0.062251214504370975
4024,IOWA FALLS,44,7368.06,426,167.4559090909091,9.681818181818182,18.151363636363637,0.29545454545454547,32,18,3,Balanced High-Performing Stores,1.4255744976326057,0.35653710241460024
4025,BELLE PLAINE,48,3997.21,420,83.27520833333334,8.75,12.948749999999999,0.16666666666666666,48,27,3,Balanced High-Performing Stores,1.4933302363791756,-1.1287597237577056
4027,CENTERVILLE,53,7914.96,578,149.3388679245283,10.90566037735849,13.84,0.16981132075471697,43,22,3,Balanced High-Performing Stores,1.7871216100516047,-0.5649634141209383
